000100000000,0,-0.7
000100000000,1,0.0
000100000000,2,0.0
000100000000,3,0.0
000100000001,0,-0.23450000000000004
000100000001,1,13.914531393653558
000100000001,2,-0.4322744222125001
000100000001,3,20.96803777343035
000100000010,0,-0.7
000100000010,1,-1.0659424999999998
000100000010,2,4.939313401358292
000100000010,3,0.0
000100000100,0,2.115464128879402
000100000100,1,-0.7
000100000100,2,-0.44450000000000006
000100000100,3,-0.7
000100001000,0,1.6188693209003038
000100001000,1,-1.0659424999999998
000100001000,2,0.9099065021717228
000100001000,3,20.723904421964118
000101000001,0,0.0
000101000001,1,0.0
000101000001,2,-0.7
000101000001,3,0.0
001000000001,0,0.0
001000000001,1,-0.7
001000000001,2,14.30796992557534
001000000001,3,-0.7
001000000010,0,22.779835931667048
001000000010,1,0.0
001000000010,2,12.087075243245621
001000000010,3,-0.09485000000000005
001000000100,0,0.0
001000000100,1,0.0
001000000100,2,15.087615026907713
001000000100,3,0.0
001000001000,0,-0.7
001000001000,1,0.0
001000001000,2,-0.7
001000001000,3,3.6466661741813877
001000010001,0,0.0
001000010001,1,-70.0
001000010001,2,3.543676315215925
001000010001,3,0.0
001000010010,0,0.0
001000010010,1,5.142867166303514
001000010010,2,0.0
001000010010,3,0.0
001000100001,0,-0.7
001000100001,1,0.0
001000100001,2,0.0
001000100001,3,0.0
001010000100,0,0.0
001010000100,1,0.0
001010000100,2,0.7
001010000100,3,0.0
001010001000,0,0.0
001010001000,1,0.0
001010001000,2,0.0
001010001000,3,-0.7
001100000001,0,2.4014479603145507
001100000001,1,17.471251003800454
001100000001,2,2.0823599258723493
001100000001,3,2.482299800356503
001100000010,0,1.3213786100022813
001100000010,1,0.9175961891491953
001100000010,2,1.7289741199499997
001100000010,3,15.510894003340228
001100000100,0,-0.7
001100000100,1,-0.7
001100000100,2,6.056592254370152
001100000100,3,-0.7
001100001000,0,0.0765196069410643
001100001000,1,-0.44450000000000006
001100001000,2,1.9184446697545843
001100001000,3,2.0047061469176857
001100011000,0,0.0
001100011000,1,0.0
001100011000,2,0.0
001100011000,3,-61.05903505130865
001100100001,0,0.0
001100100001,1,0.9099999999999999
001100100001,2,0.0
001100100001,3,0.0
001100110001,0,-0.7
001100110001,1,0.0
001100110001,2,0.0
001100110001,3,0.0
001101000001,0,0.0
001101000001,1,7.996159193175199
001101000001,2,0.0
001101000001,3,0.0
001101000010,0,0.0
001101000010,1,0.0
001101000010,2,5.223364744193451
001101000010,3,0.0
001110000010,0,8.972537265930182
001110000010,1,0.0
001110000010,2,0.0
001110000010,3,0.0
001110000100,0,-68.49297175144922
001110000100,1,0.0
001110000100,2,0.0
001110000100,3,-0.7
001110001000,0,-66.36145571745413
001110001000,1,-0.7
001110001000,2,-70.0
001110001000,3,0.0
010000000010,0,12.02158319138729
010000000010,1,0.0
010000000010,2,0.0
010000000010,3,0.0
010000000100,0,-0.7
010000000100,1,16.797141847894377
010000000100,2,1.5009024053683842
010000000100,3,0.0
010000001000,0,0.0
010000001000,1,14.3242814090417
010000001000,2,0.0
010000001000,3,0.0
010000010010,0,0.0
010000010010,1,0.0
010000010010,2,0.0
010000010010,3,-70.0
011000000001,0,-0.973
011000000001,1,-0.30485000000000007
011000000001,2,9.615279889222537
011000000001,3,-0.7
011000000010,0,0.7
011000000010,1,1.5699578212499998
011000000010,2,9.916827414127871
011000000010,3,2.7405198398225403
011000000100,0,0.0
011000000100,1,11.46975506548618
011000000100,2,0.0
011000000100,3,0.0
011000001000,0,-0.7
011000001000,1,5.454711274902096
011000001000,2,-0.7
011000001000,3,-0.9099999999999999
011000010001,0,0.0
011000010001,1,-68.94674167102882
011000010001,2,0.7
011000010001,3,0.0
011000010010,0,0.0
011000010010,1,0.0
011000010010,2,1.3082072500000002
011000010010,3,0.0
011000011000,0,0.0
011000011000,1,6.08690853970909
011000011000,2,0.0
011000011000,3,0.0
011001000010,0,0.0
011001000010,1,0.0
011001000010,2,0.0
011001000010,3,5.213916001120729
011010000001,0,0.0
011010000001,1,0.0
011010000001,2,0.7
011010000001,3,0.0
011010000100,0,0.0
011010000100,1,1.3082072500000002
011010000100,2,0.0
011010000100,3,0.0
011010001000,0,0.0
011010001000,1,0.7
011010001000,2,0.0
011010001000,3,0.0
100000000001,0,0.0
100000000001,1,-0.09485000000000005
100000000001,2,-0.7
100000000001,3,0.0
100000000010,0,0.0
100000000010,1,0.0
100000000010,2,0.0
100000000010,3,-0.23450000000000004
100000000100,0,22.411926484566948
100000000100,1,-0.23450000000000004
100000000100,2,0.0
100000000100,3,0.0
100000001000,0,2.0273575
100000001000,1,6.862993890250888
100000001000,2,0.0
100000001000,3,0.0
100000010001,0,7.0
100000010001,1,0.0
100000010001,2,0.0
100000010001,3,0.0
100001000010,0,0.0
100001000010,1,0.0
100001000010,2,0.0
100001000010,3,9.834329822789057
100001000100,0,0.0
100001000100,1,-70.0
100001000100,2,-0.7
100001000100,3,-69.8572195125
100100000001,0,17.19721845632511
100100000001,1,0.0
100100000001,2,0.42056323749999974
100100000001,3,0.0
100100000010,0,-0.7
100100000010,1,-0.7
100100000010,2,-0.7
100100000010,3,10.28222448735898
100100000100,0,16.56576017996181
100100000100,1,-0.44450000000000006
100100000100,2,0.0
100100000100,3,0.0
100100001000,0,5.164074976133717
100100001000,1,0.0
100100001000,2,20.262406090413705
100100001000,3,1.7266763395279277
100100100001,0,0.0
100100100001,1,0.0
100100100001,2,-67.35632113044258
100100100001,3,0.0
100100100010,0,0.0
100100100010,1,-0.7
100100100010,2,0.0
100100100010,3,0.7
100100100100,0,0.0
100100100100,1,4.410715675042032
100100100100,2,-70.0
100100100100,3,0.0
100100101000,0,0.0
100100101000,1,0.0
100100101000,2,14.34595259475675
100100101000,3,0.0
100101000010,0,-0.7
100101000010,1,-66.23650034102766
100101000010,2,-0.7
100101000010,3,11.434028865208097
100101000100,0,0.7
100101000100,1,0.0
100101000100,2,0.0
100101000100,3,0.0
100101001000,0,0.0
100101001000,1,-66.32713510263389
100101001000,2,0.0
100101001000,3,0.0
110000000001,0,16.180209755639343
110000000001,1,0.0
110000000001,2,0.0
110000000001,3,0.0
110000000010,0,0.0
110000000010,1,13.398581549639236
110000000010,2,-0.7
110000000010,3,-0.7
110000000100,0,12.104729224738481
110000000100,1,5.476169167705585
110000000100,2,-0.7
110000000100,3,5.864458161042073
110000001000,0,0.7
110000001000,1,12.095548944927296
110000001000,2,1.1655
110000001000,3,-0.7
110000010001,0,0.0
110000010001,1,0.0
110000010001,2,-0.23450000000000004
110000010001,3,0.0
110000010010,0,-0.7
110000010010,1,9.744606721386678
110000010010,2,-0.9099999999999999
110000010010,3,0.0
110000010100,0,0.0
110000010100,1,0.0
110000010100,2,7.319727424459646
110000010100,3,0.0
110000100010,0,0.0
110000100010,1,1.7779247499999997
110000100010,2,0.0
110000100010,3,0.0
110000100100,0,7.102066098256882
110000100100,1,0.0
110000100100,2,0.0
110000100100,3,0.0
110001001000,0,2.9861605875461446
110001001000,1,0.0
110001001000,2,0.0
110001001000,3,0.0
110010000100,0,0.0
110010000100,1,0.0
110010000100,2,2.5363829675048297
110010000100,3,0.0
